gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,geometry
2246869144,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75288003,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.58139,11.91833,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75288003,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T13:57:16.621Z,,,POINT (11.91833 57.58139)
2246869142,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287451,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Brännö-Styrsö_Äng2_19, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.63206,11.79239,5.0,,,,,,2018-09-05,5.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287451,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T13:59:39.903Z,,,POINT (11.79239 57.63206)
2246869128,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287827,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.57287,11.93298,5.0,,,,,,2018-09-04,4.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287827,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:13:03.774Z,,,POINT (11.93298 57.57287)
2246869104,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75288140,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.58661,11.90726,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75288140,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T13:55:22.419Z,,,POINT (11.90726 57.58661)
2246869033,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287800,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.57113,11.92245,5.0,,,,,,2018-09-04,4.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287800,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:11:20.351Z,,,POINT (11.92245 57.57113)
2246869026,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287741,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.56947,11.9112,5.0,,,,,,2018-09-04,4.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287741,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T13:56:47.911Z,,,POINT (11.9112 57.56947)
2246869021,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287919,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.59558,11.90665,5.0,,,,,,2018-09-04,4.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287919,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:19:28.760Z,,,POINT (11.90665 57.59558)
2246869016,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75288033,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.58221,11.92098,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75288033,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:20:34.403Z,,,POINT (11.92098 57.58221)
2246869001,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287668,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Hl",Halland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.56238,11.92252,5.0,,,,,,2018-09-06,6.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287668,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:21:16.967Z,,,POINT (11.92252 57.56238)
2246868983,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287994,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.58052,11.92025,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287994,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:06:08.220Z,,,POINT (11.92025 57.58052)
2246868954,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75288107,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.58382,11.9103,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75288107,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:13:12.081Z,,,POINT (11.9103 57.58382)
2246868946,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287694,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.56762,11.92288,5.0,,,,,,2018-09-06,6.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287694,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:03:38.002Z,,,POINT (11.92288 57.56762)
2246868937,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287693,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.56758,11.92346,5.0,,,,,,2018-09-06,6.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287693,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:05:42.548Z,,,POINT (11.92346 57.56758)
2246868921,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75288088,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.58775,11.92208,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75288088,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:04:10.682Z,,,POINT (11.92208 57.58775)
2246868920,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75288038,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.58213,11.91385,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75288038,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T13:56:47.914Z,,,POINT (11.91385 57.58213)
2246868918,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287957,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.57644,11.91617,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287957,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:19:58.001Z,,,POINT (11.91617 57.57644)
2246868907,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75288145,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.58537,11.90561,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75288145,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T13:59:42.742Z,,,POINT (11.90561 57.58537)
2246868898,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75288009,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.58166,11.92619,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75288009,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:12:57.860Z,,,POINT (11.92619 57.58166)
2246868860,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75288011,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.58165,11.92949,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75288011,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:13:02.654Z,,,POINT (11.92949 57.58165)
2246868847,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75288059,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.58449,11.92158,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75288059,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:00:33.351Z,,,POINT (11.92158 57.58449)
2246868825,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75288008,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.58152,11.92421,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75288008,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:13:12.079Z,,,POINT (11.92421 57.58152)
2246868819,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287937,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.57752,11.92439,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287937,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T13:55:18Z,,,POINT (11.92439 57.57752)
2246868810,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75288085,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.5869,11.92212,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75288085,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:03:11.705Z,,,POINT (11.92212 57.5869)
2246868808,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287703,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.56888,11.90895,5.0,,,,,,2018-09-04,4.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287703,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:10:56.230Z,,,POINT (11.90895 57.56888)
2246868777,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75288054,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.5847,11.91423,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75288054,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T13:58:47.983Z,,,POINT (11.91423 57.5847)
2246868765,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287421,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Brännö-Styrsö_Äng3_10, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.6232,11.78672,5.0,,,,,,2018-09-05,5.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287421,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:14:13.033Z,,,POINT (11.78672 57.6232)
2246868755,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287496,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Brännö-Styrsö_Äng1_03, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.64376,11.79068,5.0,,,,,,2018-09-05,5.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287496,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:03:38Z,,,POINT (11.79068 57.64376)
2246868751,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287866,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.57391,11.92428,5.0,,,,,,2018-09-04,4.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287866,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:21:16.970Z,,,POINT (11.92428 57.57391)
2246868750,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287891,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.58587,11.90235,5.0,,,,,,2018-09-04,4.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287891,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:05:42.551Z,,,POINT (11.90235 57.58587)
2246868747,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287943,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.57824,11.92732,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287943,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:21:45.293Z,,,POINT (11.92732 57.57824)
2246868746,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75288049,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.58351,11.91981,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75288049,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:20:49.371Z,,,POINT (11.91981 57.58351)
2246868737,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75288079,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.58613,11.92273,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75288079,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:02:23.538Z,,,POINT (11.92273 57.58613)
2246868728,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75288037,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.58217,11.91559,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75288037,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T13:57:08.147Z,,,POINT (11.91559 57.58217)
2246868715,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287856,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.574,11.91648,5.0,,,,,,2018-09-04,4.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287856,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T13:59:46.999Z,,,POINT (11.91648 57.574)
2246868703,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287487,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Brännö-Styrsö_Äng1_14, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.63382,11.78937,5.0,,,,,,2018-09-05,5.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287487,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:21:06.648Z,,,POINT (11.78937 57.63382)
2246868692,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75288134,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.58986,11.90922,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75288134,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:20:44.811Z,,,POINT (11.90922 57.58986)
2246868688,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75288153,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.58973,11.9063,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75288153,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T13:58:47.984Z,,,POINT (11.9063 57.58973)
2246868687,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287692,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.56758,11.92462,5.0,,,,,,2018-09-06,6.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287692,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:04:10.650Z,,,POINT (11.92462 57.56758)
2246868683,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287802,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.57107,11.92377,5.0,,,,,,2018-09-04,4.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287802,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:10:56.231Z,,,POINT (11.92377 57.57107)
2246868670,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287712,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.56844,11.91413,5.0,,,,,,2018-09-04,4.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287712,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:12:57.856Z,,,POINT (11.91413 57.56844)
