gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2533474061	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156746	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	D27, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62039	11.92664	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156746				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:21:24.317Z		
2533472068	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156754	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	D19, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.621	11.92446	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156754				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:06:17.503Z		
2533471063	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156733	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	D39, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62364	11.92139	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156733				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:02:05.514Z		
2533470063	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156625	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	I6, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.58991	11.77661	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156625				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:01:10.506Z		
2533467060	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156643	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	I23, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.58903	11.78603	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156643				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:03:25.401Z		
2533466067	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156753	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	D2, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62316	11.92548	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156753				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:04:44.591Z		
2533463063	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156633	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	I33, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.5893	11.77275	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156633				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:02:19.928Z		
2533460061	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156741	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	D31, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.6222	11.92652	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156741				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:01:50.889Z		
2533459063	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156748	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	D24, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62418	11.92187	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156748				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:04:16.835Z		
2533459062	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156630	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	I36, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.59281	11.77884	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156630				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:00:16.051Z		
2533456061	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156638	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	I28, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.57739	11.75883	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156638				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:02:37.089Z		
2533453061	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156645	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	I20, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.59813	11.76471	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156645				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:02:50.816Z		
2533451061	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156757	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	D16, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62073	11.92413	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156757				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:05:49.312Z		
2533448064	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156731	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	D40, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62343	11.92087	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156731				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:05:35.305Z		
2533447065	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156634	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	I32, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.59914	11.7659	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156634				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:02:05.513Z		
2533446063	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156744	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	D29, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62111	11.92308	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156744				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:02:50.817Z		
2533445061	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156740	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	D32, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62345	11.92275	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156740				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:01:43.412Z		
2533443066	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156755	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	D18, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62234	11.92539	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156755				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:04:02.839Z		
2533442066	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156752	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	D20, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62449	11.92382	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156752				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:03:08.783Z		
2533441062	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156739	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	D33, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62246	11.92304	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156739				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:21:13.120Z		
2533439069	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156750	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	D22, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62062	11.92348	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156750				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:03:44.840Z		
2533438058	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156737	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	D35, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.6204	11.9258	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156737				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:02:37.092Z		
2533436058	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156626	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	I40, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.59159	11.75074	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156626				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:01:27.618Z		
2533435060	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156632	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	I34, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.60414	11.79295	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156632				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:05:35.303Z		
2533434065	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156624	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	I8, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.58012	11.77828	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156624				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:21:26.214Z		
2533430061	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156730	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	D5, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62277	11.92414	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156730				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:01:44.745Z		
2533428060	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156628	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	I38, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.59291	11.77248	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156628				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:01:03.991Z		
2533422059	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156736	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	D36, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62261	11.92606	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156736				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:01:30.947Z		
2533417063	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156735	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	D37, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62377	11.92235	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156735				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:01:44.535Z		
2533415057	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156627	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	I39, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.6018	11.79366	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156627				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:06:09.047Z		
2533414063	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156743	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	D3, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62317	11.92189	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156743				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:21:29.868Z		
2533412067	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156751	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	D21, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62411	11.92256	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156751				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:21:07.453Z		
2533408063	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156629	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	I37, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.58743	11.78324	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156629				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:00:47.193Z		
2533407063	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156745	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	D28, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62137	11.92592	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156745				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:03:04.519Z		
2533406061	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156738	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	D34, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62438	11.91963	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156738				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:01:27.108Z		
2533405067	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156706	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	F28, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.60681	11.7612	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156706				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:20:31.942Z		
2533404065	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156727	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	D8, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62275	11.92295	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156727				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:01:03.997Z		
2533403066	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156723	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	F11, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.60889	11.76244	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156723				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:21:26.215Z		
2533402063	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156623	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	I9, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.58229	11.75309	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156623				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:24:50.454Z		
2533401068	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156734	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	D38, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.6206	11.92288	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156734				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:01:35.710Z		
2533399066	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156729	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	D6, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62447	11.92302	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156729				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:21:28.749Z		
2533398061	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156732	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	D4, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.62385	11.92385	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156732				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:02:19.929Z		
2533396064	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156709	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	F25, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.61097	11.77109	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156709				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:19:04.095Z		
2533393130	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81199516	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Klagshamn, Sk	Skåne	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	55.52659	12.92164	2000.0						2019-06-24	24	6	2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81199516				CC0_1_0	Christoffer Sjöholm	Christoffer Sjöholm			2025-07-19T14:04:17.201Z		
2533392069	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156712	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	F22, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.60843	11.76533	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156712				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T13:59:33.283Z		
2533390063	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:81156722	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	F12, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.60676	11.75951	25.0						2019-08-27/2019-09-18			2019	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	81156722				CC0_1_0	Göteborgs Stad	Jenny Palmkvist			2025-07-19T14:24:50.455Z		
